date,symbol,open,high,low,close,volume
2024-03-23,HDFCBANK.NS,2253.01,2275.79,2240.39,2267.4,543434
2024-03-01,MSFT,1709.61,1722.27,1701.77,1708.94,590556
2023-04-10,ICICIBANK.NS,2318.27,2321.42,2283.05,2314.02,716210
2024-07-03,TSLA,973.87,999.07,971.51,977.83,961505
2023-07-19,HDFCBANK.NS,2270.57,2316.02,2247.27,2301.6,259258
2024-08-21,MSFT,909.12,917.23,888.14,889.66,471319
2023-07-12,HDFCBANK.NS,2313.12,2344.87,2292.4,2308.63,430605
2022-12-17,HDFCBANK.NS,2930.3,3039.54,2891.67,2975.94,332000
2025-08-14,AMZN,899.87,928.56,890.07,926.09,969820
2023-02-14,TSLA,859.65,867.36,841.8,855.09,1159990
2025-06-27,AMZN,791.15,804.2,775.79,783.32,1015064
2025-09-07,AAPL,1447.9,1526.97,1441.98,1499.6,1022793
2024-12-20,RELIANCE.NS,1296.62,1335.75,1288.36,1323.67,921941
2022-11-05,MSFT,1616.23,1621.9,1574.54,1597.61,1248002
2025-05-15,RELIANCE.NS,1365.67,1378.61,1352.61,1360.36,325326
2022-08-02,TSLA,902.83,921.16,885.89,902.49,1170342
2024-11-03,TCS.NS,1612.25,1627.97,1604.15,1605.21,584808
2025-05-28,TSLA,921.02,922.38,911.9,919.43,955479
2025-04-29,ICICIBANK.NS,631.78,651.72,615.87,621.76,468091
2023-03-19,MSFT,1809.85,1822.4,1782.8,1790.52,658686
2024-04-20,TSLA,892.7,895.15,886.75,890.3,1203069
2022-07-03,RELIANCE.NS,2012.95,2042.52,1993.27,2018.96,460317
2023-08-22,GOOGL,1840.32,1847.74,1681.11,1723.83,1590390
2023-10-24,INFY.NS,3878.62,3916.75,3743.44,3755.16,651203
2025-08-01,HDFCBANK.NS,2398.15,2447.73,2339.58,2369.25,300644
2024-05-16,INFY.NS,2214.82,2238.77,2161.38,2189.91,531094
2024-09-22,AMZN,1173.81,1174.28,1153.52,1159.34,909486
2024-02-26,RELIANCE.NS,2398.07,2477.15,2392.51,2447.24,294834
2025-08-27,RELIANCE.NS,1327.82,1348.52,1315.41,1330.98,463949
2024-08-13,TCS.NS,1645.67,1676.35,1641.18,1664.78,620569
2022-12-09,AMZN,1684.36,1702.04,1675.95,1699.5,1397072
2025-06-13,MSFT,1563.03,1607.64,1550.52,1595.89,967735
2023-04-16,INFY.NS,3139.95,3142.66,3007.86,3089.83,574379
2023-09-09,AMZN,1119.67,1121.98,1099.42,1109.87,901646
2022-07-04,GOOGL,1849.21,1898.01,1831.23,1848.39,1403430
2025-10-05,AAPL,1633.28,1639.79,1581.29,1586.6,1153526
2024-09-29,MSFT,1156.51,1213.7,1156.12,1191.4,805257
2022-12-28,AAPL,2020.02,2044.26,1991.2,2010.64,599233
2023-09-25,RELIANCE.NS,2396.64,2471.0,2376.93,2447.57,301167
2024-08-15,TSLA,1014.31,1022.21,1009.92,1017.94,612161
2024-08-11,AAPL,649.91,656.63,622.82,626.52,779640
2023-04-11,MSFT,1716.03,1719.75,1703.05,1710.06,1145941
2024-04-18,MSFT,2380.41,2405.2,2379.37,2397.74,856815
2022-12-13,AMZN,1666.72,1683.83,1664.65,1667.21,1446137
2024-11-05,INFY.NS,1048.51,1111.73,1037.63,1090.0,386161
2023-08-01,AAPL,1552.47,1556.73,1527.52,1543.01,932305
2024-03-17,ICICIBANK.NS,1127.27,1142.17,1090.97,1109.18,69747
2024-04-04,HDFCBANK.NS,2315.8,2352.01,2313.41,2335.23,371324
2023-07-06,TCS.NS,2141.18,2168.37,2109.51,2112.87,525160
2024-03-29,TCS.NS,1726.49,1744.88,1709.89,1741.78,668290
2023-03-11,MSFT,2050.57,2058.8,1997.89,2009.58,787037
2023-05-29,AAPL,1555.25,1580.48,1540.62,1542.64,1226054
2023-05-27,INFY.NS,3022.23,3276.26,2973.0,3231.31,305600
2024-06-27,AAPL,732.21,739.99,727.22,730.92,1440594
2025-04-13,AMZN,916.19,918.81,906.49,913.89,1757194
2025-08-20,GOOGL,1485.77,1555.27,1482.06,1543.02,1083143
2025-05-26,HDFCBANK.NS,2769.38,2785.2,2726.79,2726.92,566464
2022-09-10,HDFCBANK.NS,3442.67,3473.68,3430.06,3462.57,358484
2022-07-13,INFY.NS,2768.0,2782.79,2672.87,2688.13,418881
2024-06-21,INFY.NS,1609.68,1651.72,1562.3,1576.07,559660
2022-11-29,MSFT,1522.01,1566.99,1490.58,1564.57,901288
2024-04-18,AAPL,915.04,938.96,904.34,933.06,1545104
2023-04-25,MSFT,1662.14,1673.65,1580.33,1613.76,667117
2024-03-08,HDFCBANK.NS,2357.16,2418.16,2338.94,2390.67,570245
2023-08-03,TSLA,951.74,957.19,950.29,952.13,1183156
2024-05-11,ICICIBANK.NS,1174.6,1180.28,1129.0,1140.64,720110
2022-11-15,GOOGL,1062.21,1062.79,1054.31,1061.49,1493710
2024-10-28,RELIANCE.NS,1546.09,1594.27,1536.02,1591.5,726384
2022-08-28,ICICIBANK.NS,1986.1,1993.21,1919.06,1945.31,435904
2024-03-14,TSLA,897.46,906.48,889.33,901.55,1109049
2024-10-02,GOOGL,1719.01,1747.16,1709.02,1745.18,630231
2025-02-24,TSLA,934.87,939.02,929.51,932.66,691074
2024-07-16,RELIANCE.NS,1699.62,1739.06,1694.35,1737.16,422155
2022-10-04,ICICIBANK.NS,2166.17,2264.2,2154.2,2230.05,804969
2023-03-11,HDFCBANK.NS,2514.9,2531.06,2469.5,2496.66,691370
2025-08-11,INFY.NS,437.65,441.24,419.44,420.58,848751
2022-08-10,HDFCBANK.NS,3099.39,3144.0,3057.23,3135.1,739131
2022-07-24,AAPL,1661.52,1706.19,1652.27,1692.96,965426
2025-03-23,HDFCBANK.NS,2692.36,2754.93,2689.99,2721.44,696164
2024-11-23,TCS.NS,1508.93,1542.19,1508.74,1531.87,534138
2024-10-08,RELIANCE.NS,1527.4,1548.04,1508.63,1517.42,204749
2023-01-01,HDFCBANK.NS,2921.75,2956.73,2882.75,2891.69,462710
2023-06-06,GOOGL,2122.54,2141.68,2092.51,2119.87,1128432
2023-01-18,ICICIBANK.NS,2239.88,2305.92,2228.6,2302.88,409641
2025-04-11,ICICIBANK.NS,572.87,597.45,566.78,586.23,694096
2024-11-14,ICICIBANK.NS,542.4,548.33,541.98,543.29,469658
2022-07-12,INFY.NS,2654.33,2795.99,2639.65,2768.0,399585
2025-02-18,RELIANCE.NS,1227.93,1241.34,1222.81,1238.12,285242
2023-03-04,ICICIBANK.NS,2480.99,2531.74,2479.69,2507.4,260233
2022-09-25,INFY.NS,1940.58,1963.36,1829.18,1873.28,503994
2023-05-13,TSLA,909.01,917.11,907.32,913.1,1218934
2024-07-20,INFY.NS,1595.79,1700.59,1581.86,1685.1,434965
2024-04-04,TSLA,881.65,888.45,866.21,872.13,1194941
2024-04-06,HDFCBANK.NS,2348.87,2351.2,2324.69,2341.85,590262
2024-04-20,INFY.NS,2224.0,2224.2,2199.62,2206.62,657866
2025-08-19,ICICIBANK.NS,387.91,396.95,381.78,396.61,425047
2023-12-02,AMZN,1211.52,1219.57,1201.56,1203.97,946662
2024-08-20,MSFT,915.71,915.96,896.2,909.12,964806
2025-09-18,HDFCBANK.NS,2295.42,2317.31,2287.68,2305.77,146984
2025-02-10,HDFCBANK.NS,2555.7,2610.27,2546.75,2587.4,137974
2024-05-24,ICICIBANK.NS,1165.33,1183.66,1143.11,1176.49,609497
2025-05-28,TCS.NS,1505.47,1529.52,1491.12,1517.35,636090
2023-08-19,AAPL,1296.85,1297.4,1274.67,1275.04,1093533
2023-04-26,ICICIBANK.NS,2363.41,2390.4,2203.88,2208.53,471960
2024-02-07,ICICIBANK.NS,1140.76,1157.44,1112.92,1125.96,786514
2024-05-08,HDFCBANK.NS,2347.86,2412.87,2321.1,2361.09,462511
2023-01-10,TCS.NS,2184.99,2199.78,2180.39,2187.73,647001
2024-12-30,TSLA,1025.38,1061.94,1020.2,1028.28,1041341
2024-06-17,RELIANCE.NS,1787.21,1795.95,1739.7,1745.36,325698
2025-05-03,AMZN,868.93,869.79,868.35,868.35,851465
2023-04-02,GOOGL,1476.48,1528.18,1464.15,1526.46,635268
2022-11-05,AAPL,2530.9,2550.58,2462.88,2493.83,594410
2023-01-28,GOOGL,1718.28,1737.64,1680.79,1683.95,888405
2024-07-29,TCS.NS,1633.05,1663.61,1597.76,1632.21,568854
2022-12-29,MSFT,1971.84,2016.41,1966.34,2015.94,724888
2022-10-06,AMZN,2137.73,2150.07,2082.06,2101.23,1331687
2025-06-01,ICICIBANK.NS,476.59,487.01,470.71,486.88,531072
2023-08-21,TCS.NS,2067.01,2084.33,2065.63,2070.63,935990
2023-08-22,ICICIBANK.NS,1644.93,1693.08,1613.21,1673.61,557986
2025-09-29,AMZN,944.27,951.12,941.16,943.24,725975
2025-08-17,AAPL,1347.03,1351.71,1330.44,1345.46,1070322
2023-02-18,INFY.NS,3854.45,3904.86,3844.75,3892.46,367994
2024-02-17,MSFT,1964.75,1977.96,1856.96,1874.3,1222840
2024-04-23,ICICIBANK.NS,1179.88,1195.41,1177.47,1193.48,368861
2025-06-23,AMZN,812.59,818.55,802.38,817.68,1539702
2023-09-06,INFY.NS,4165.38,4239.3,4143.48,4198.89,302239
2023-09-25,AAPL,975.52,995.12,966.73,966.95,474508
2022-12-14,TCS.NS,2082.47,2107.17,2078.88,2091.75,574794
2025-05-22,INFY.NS,634.5,638.05,626.42,629.08,471974
2025-02-05,AAPL,482.94,495.16,478.77,493.78,1036605
2023-08-29,TCS.NS,2014.47,2041.06,1989.69,2040.92,493986
2025-06-05,AMZN,763.69,774.91,757.55,771.98,549283
2023-02-02,INFY.NS,4523.34,4592.61,4494.34,4552.45,402542
2025-09-23,TSLA,999.44,1000.71,991.9,998.35,1415113
2022-09-29,TCS.NS,1864.1,1886.18,1845.63,1877.19,477404
2023-09-06,AAPL,1095.94,1107.63,1007.42,1019.74,1071656
2024-06-17,TCS.NS,1787.34,1813.64,1775.32,1795.13,586202
2023-11-25,RELIANCE.NS,2137.62,2183.54,2116.39,2172.77,163692
2024-07-02,RELIANCE.NS,1688.42,1699.01,1652.25,1674.1,106601
2023-03-13,AMZN,1496.18,1522.88,1477.11,1507.47,1263447
2023-09-28,ICICIBANK.NS,1389.34,1456.14,1378.27,1453.31,361183
2023-01-12,TCS.NS,2225.09,2230.41,2172.38,2200.35,871751
2022-08-07,ICICIBANK.NS,1892.52,1950.99,1873.8,1933.27,646945
2023-08-02,TCS.NS,2048.15,2079.15,2018.85,2058.57,199263
2024-08-11,MSFT,972.08,1005.19,961.84,1005.17,125351
2022-11-19,AAPL,2320.02,2342.18,2269.43,2305.19,1178875
2025-04-14,AMZN,913.89,943.88,909.01,942.81,1284554
2025-06-28,AAPL,770.3,774.01,759.03,766.78,1381227
2022-10-08,TCS.NS,1898.53,1945.58,1875.89,1903.13,830658
2022-12-14,ICICIBANK.NS,2372.37,2413.41,2343.09,2407.65,389533
2024-09-28,INFY.NS,1138.3,1138.46,1084.42,1088.68,781467
2023-10-26,MSFT,1729.01,1730.94,1699.84,1710.12,582742
2024-09-29,TCS.NS,1675.83,1699.97,1660.43,1668.76,661886
2023-09-11,HDFCBANK.NS,2198.14,2233.4,2182.35,2185.97,444564
2023-10-14,TCS.NS,2017.53,2029.04,1996.65,2014.24,272046
2024-04-17,ICICIBANK.NS,1202.53,1234.54,1196.77,1217.03,97189
2025-08-17,MSFT,1448.47,1507.05,1437.72,1485.1,698862
2025-09-04,TCS.NS,1473.84,1478.72,1460.35,1462.05,693257
2022-10-09,ICICIBANK.NS,2231.24,2269.27,2215.6,2249.16,273123
2025-05-16,RELIANCE.NS,1360.36,1397.02,1352.03,1381.52,375697
2023-11-18,TCS.NS,2016.38,2027.4,1965.4,1996.36,315154
2023-12-06,MSFT,1804.17,1813.17,1771.18,1790.47,1158727
2022-08-20,RELIANCE.NS,1989.42,1989.86,1982.97,1988.13,589285
2023-03-14,AMZN,1507.47,1541.02,1505.39,1513.59,1202740
2023-06-18,TCS.NS,2128.94,2157.98,2109.84,2119.24,390962
2025-03-04,GOOGL,1117.92,1134.03,1113.03,1117.58,1330811
2024-02-22,ICICIBANK.NS,1024.62,1035.82,1004.1,1029.96,369370
2024-02-05,AAPL,953.86,1049.94,938.97,1034.32,925866
2024-02-26,ICICIBANK.NS,1058.63,1067.53,1053.33,1064.92,647435
2024-03-01,GOOGL,1919.69,1966.12,1902.13,1953.42,566597
2023-05-11,ICICIBANK.NS,1687.69,1718.03,1672.83,1704.85,345070
2025-06-26,RELIANCE.NS,1437.99,1438.9,1426.84,1428.2,322160
2025-05-01,HDFCBANK.NS,2630.37,2646.83,2549.52,2645.63,737005
2023-03-11,AAPL,1525.38,1557.72,1517.26,1539.78,1000793
2025-06-11,RELIANCE.NS,1497.24,1503.41,1478.13,1480.51,620374
2024-10-25,TCS.NS,1647.41,1664.27,1630.34,1644.14,489927
2024-02-19,HDFCBANK.NS,2343.19,2369.31,2339.33,2348.26,196729
2023-04-17,AMZN,1348.18,1354.34,1330.17,1346.79,1211050
2023-05-24,TCS.NS,2212.41,2264.79,2138.07,2178.45,671862
2025-02-06,ICICIBANK.NS,562.47,563.07,553.12,553.22,185922
2022-11-14,AMZN,1745.71,1763.25,1694.65,1696.63,1596200
2022-10-17,RELIANCE.NS,1878.33,1884.31,1855.28,1883.46,340460
2023-06-01,MSFT,1512.07,1541.38,1507.81,1524.97,650836
2023-02-20,HDFCBANK.NS,2548.18,2559.91,2490.88,2541.45,277659
2025-01-10,AAPL,565.32,618.54,558.87,609.36,601257
2025-05-02,RELIANCE.NS,1441.95,1464.18,1432.76,1440.21,698429
2023-01-04,INFY.NS,2945.91,3173.83,2917.73,3141.34,1086527
2024-09-08,AMZN,1086.67,1110.44,1068.47,1110.32,776797
2024-04-28,AAPL,814.19,819.65,783.69,794.17,700949
2022-07-26,AMZN,1774.73,1777.02,1716.29,1742.4,891607
2023-06-17,TSLA,917.72,920.82,915.21,915.51,1220474
2022-06-17,ICICIBANK.NS,2339.49,2356.45,2309.95,2317.01,955982
2023-11-05,TSLA,974.46,987.91,955.45,980.57,1171657
2022-08-09,INFY.NS,2334.85,2352.27,2199.1,2199.43,434232
2023-01-22,GOOGL,1690.78,1692.1,1647.1,1673.0,1050559
2025-09-04,TSLA,986.87,1000.77,979.54,987.7,716188
2024-01-16,TCS.NS,1940.51,1960.37,1935.54,1955.79,408749
2022-06-19,INFY.NS,2784.95,2880.54,2769.66,2864.02,416635
2025-07-29,MSFT,1529.62,1569.64,1515.6,1539.72,889248
2023-10-29,RELIANCE.NS,2331.46,2335.08,2309.58,2318.05,693722
2022-10-22,AMZN,1936.79,1948.87,1900.73,1933.05,1012951
2024-05-16,AAPL,751.96,759.3,714.77,721.44,1008943
2024-03-01,AAPL,1027.78,1040.2,980.67,982.36,1071274
2022-07-24,INFY.NS,2573.77,2596.46,2523.9,2548.89,449817
2025-06-21,RELIANCE.NS,1472.65,1479.5,1402.11,1421.08,935491
2024-10-04,GOOGL,1757.04,1766.66,1677.94,1684.87,671833
2024-05-18,TCS.NS,1801.98,1813.36,1799.58,1811.04,744741
2024-01-18,AMZN,1348.91,1369.53,1332.24,1359.07,1040734
2024-06-11,MSFT,2047.51,2047.65,1928.0,1940.92,672697
2023-03-30,AAPL,1517.01,1575.2,1486.35,1564.6,603446
2023-03-05,AAPL,1456.08,1457.17,1389.82,1390.01,976295
2023-11-04,ICICIBANK.NS,1262.94,1277.25,1250.58,1250.92,636278
2023-01-01,TSLA,859.8,868.6,846.18,865.31,958800
2023-09-13,GOOGL,1712.74,1720.11,1686.57,1718.1,1608404
2025-08-29,GOOGL,1566.12,1582.86,1547.98,1580.31,1276231
2024-08-13,ICICIBANK.NS,673.48,692.82,672.97,687.3,469106
2023-10-11,TSLA,934.56,945.04,930.11,936.55,1381384
2025-07-07,MSFT,1499.49,1500.08,1453.67,1475.67,1007428
2022-10-22,TCS.NS,1961.25,1961.89,1924.36,1955.4,211917
2025-02-08,INFY.NS,691.02,697.66,676.11,684.02,294747
2025-07-01,AMZN,773.6,798.97,766.27,789.91,1135232
2023-02-27,TSLA,875.25,875.49,868.93,872.2,694563
2024-08-07,TCS.NS,1674.53,1687.72,1643.4,1657.48,100860
2023-07-09,ICICIBANK.NS,1671.39,1710.67,1600.66,1611.4,481916
2023-06-23,RELIANCE.NS,2406.92,2423.86,2369.39,2417.35,715307
2024-04-26,TSLA,893.28,905.46,889.58,897.72,1110597
2023-10-12,AAPL,1098.02,1104.0,1094.23,1099.95,1337350
2022-12-16,GOOGL,1409.63,1429.33,1391.09,1408.92,854062
2025-02-17,INFY.NS,769.49,773.3,755.28,755.52,536853
2022-06-21,AAPL,1985.2,2060.06,1948.51,2057.95,1617875
2023-10-09,TCS.NS,1986.37,1997.67,1963.01,1963.12,627782
2022-12-22,ICICIBANK.NS,2058.92,2086.55,2043.61,2071.67,429620
2025-06-22,HDFCBANK.NS,2478.54,2516.91,2448.48,2467.09,219187
2024-09-06,TSLA,982.03,993.05,974.3,980.22,499984
2022-08-06,GOOGL,1635.92,1647.3,1592.03,1601.58,710671
2024-09-10,TCS.NS,1709.88,1715.9,1690.04,1703.9,746013
2024-07-08,ICICIBANK.NS,827.36,841.25,793.78,796.81,366806
2025-06-26,MSFT,1481.79,1496.53,1421.15,1425.69,1071021
2024-12-12,RELIANCE.NS,1326.03,1336.49,1315.07,1316.15,598472
2023-07-19,MSFT,1335.65,1413.16,1330.91,1391.88,1022240
2022-10-30,INFY.NS,3191.07,3226.53,3170.96,3203.06,493659
2023-08-04,AMZN,1428.76,1441.59,1417.35,1432.86,1050659
2025-08-07,TSLA,979.79,987.6,979.75,980.04,812902
2023-10-30,HDFCBANK.NS,2195.73,2207.68,2165.24,2184.43,568858
2023-07-13,ICICIBANK.NS,1502.26,1515.5,1498.7,1515.12,177078
2022-08-19,INFY.NS,1871.51,1913.65,1860.79,1903.72,221449
2023-04-20,AMZN,1340.47,1353.82,1315.86,1324.04,1134318
2023-10-24,ICICIBANK.NS,1268.9,1298.05,1260.61,1277.23,258574
2024-12-01,TCS.NS,1577.15,1593.53,1574.79,1576.46,665944
2023-08-17,INFY.NS,4358.78,4372.74,4264.17,4296.76,607350
2024-08-21,AAPL,656.16,672.75,648.89,663.06,772370
2024-01-09,MSFT,1821.16,1945.4,1814.56,1944.33,1043394
2024-01-26,TCS.NS,1915.63,1953.76,1889.28,1920.25,71391
2025-04-24,TSLA,947.18,949.26,929.46,945.67,1011854
2025-08-15,MSFT,1340.37,1420.17,1339.53,1401.76,1045566
2023-04-23,TSLA,890.3,894.92,875.05,889.46,615220
2022-06-30,ICICIBANK.NS,2161.85,2178.07,2152.84,2166.19,509277
2023-12-18,MSFT,1650.58,1664.71,1609.45,1628.13,794400
2024-02-28,AAPL,988.95,1021.68,982.77,1021.23,522828
2025-07-14,AMZN,842.66,867.47,837.34,861.57,855349
2024-04-23,TSLA,898.43,904.48,888.22,893.0,891764
2025-03-06,INFY.NS,752.97,758.05,720.18,724.45,535641
2025-05-17,INFY.NS,628.43,638.54,624.79,633.68,593634
2023-01-27,RELIANCE.NS,2073.88,2130.14,2048.22,2121.85,757814
2022-12-23,AMZN,1720.51,1721.63,1683.2,1695.01,505443
2022-09-20,AAPL,1933.75,2057.19,1915.99,2017.46,713150
2025-05-14,TCS.NS,1523.33,1532.39,1512.43,1522.31,684390
2024-08-02,GOOGL,1532.19,1535.12,1500.37,1523.66,819646
2023-06-09,MSFT,1624.97,1656.19,1484.26,1495.47,830683
2022-09-08,AMZN,2081.17,2084.23,2046.69,2053.17,965858
2023-05-20,MSFT,1423.21,1447.42,1410.22,1446.95,833454
2023-08-09,ICICIBANK.NS,1634.9,1647.66,1626.24,1646.63,332504
2025-06-01,AMZN,769.76,781.47,760.83,762.46,391928
2024-03-13,TCS.NS,1780.24,1808.28,1770.42,1781.85,693546
2024-12-22,MSFT,725.07,730.41,722.31,729.93,720872
2025-09-05,TCS.NS,1462.05,1468.53,1448.86,1461.29,341985
2023-02-09,TCS.NS,2258.55,2268.67,2242.71,2268.02,515381
2023-07-20,INFY.NS,3587.51,3632.25,3547.16,3572.38,42220
2024-01-20,AAPL,948.28,952.11,869.77,881.62,1148785
2022-09-01,ICICIBANK.NS,1816.79,1822.47,1808.52,1822.06,463514
2024-05-14,GOOGL,1348.03,1361.22,1288.43,1298.72,815808
2024-02-15,AAPL,913.24,964.8,907.33,955.21,520886
2024-05-22,TCS.NS,1825.03,1842.31,1822.47,1828.6,759740
2023-11-08,ICICIBANK.NS,1306.9,1342.38,1299.75,1325.88,558850
2024-07-15,INFY.NS,1529.89,1620.43,1520.79,1614.95,572385
2023-01-20,INFY.NS,3782.29,3863.61,3729.87,3858.04,651534
2023-06-23,TCS.NS,2080.2,2117.2,2068.09,2092.6,774872
2023-07-08,HDFCBANK.NS,2288.93,2300.23,2255.59,2266.56,577728
2023-11-23,ICICIBANK.NS,1371.99,1381.9,1312.36,1326.05,356323
2022-07-23,TCS.NS,1919.43,1948.54,1905.73,1932.02,459307
2023-02-24,RELIANCE.NS,2101.47,2129.17,2100.94,2120.85,297273
2024-07-22,MSFT,1161.57,1176.94,1083.73,1087.64,844587
2025-03-02,INFY.NS,716.68,762.59,708.28,753.1,376040
2024-01-13,MSFT,1970.57,2047.93,1947.78,2040.91,1012482
2022-10-02,AMZN,2124.87,2124.98,2108.72,2120.46,1171228
2022-08-03,HDFCBANK.NS,3176.75,3184.66,3164.36,3179.16,610775
2025-09-23,MSFT,1281.87,1315.96,1274.11,1312.15,1368080
2024-05-26,AMZN,1122.81,1129.64,1100.7,1102.91,910320
2024-05-12,TSLA,940.78,949.82,933.4,942.51,868086
2023-06-04,TCS.NS,2180.87,2232.25,2144.31,2204.27,134784
2025-05-25,RELIANCE.NS,1441.36,1474.57,1434.42,1462.3,750144
2023-12-22,ICICIBANK.NS,1165.51,1181.18,1149.49,1173.41,482440
2025-04-10,RELIANCE.NS,1483.58,1493.94,1466.85,1468.71,410407
2023-12-16,ICICIBANK.NS,1074.36,1075.7,1059.26,1073.57,30711
2023-05-25,HDFCBANK.NS,2297.64,2331.26,2264.41,2323.95,711788
2024-10-21,TSLA,1043.77,1062.12,1033.2,1055.86,959030
2025-09-20,AAPL,1511.31,1549.01,1503.94,1530.82,1175778
2024-09-05,INFY.NS,1114.01,1115.51,1101.39,1105.1,303544
2022-08-20,HDFCBANK.NS,3131.27,3163.02,3119.53,3140.39,259491
2023-08-10,ICICIBANK.NS,1646.63,1692.43,1635.37,1686.79,624726
2022-10-06,HDFCBANK.NS,3169.48,3272.31,3167.74,3214.56,247739
2022-12-21,ICICIBANK.NS,2155.89,2176.34,1986.93,2058.92,558913
2024-11-22,AAPL,736.12,747.34,734.21,738.65,1010814
2025-07-19,MSFT,1531.36,1551.29,1520.74,1550.47,959916
2023-06-10,ICICIBANK.NS,1723.59,1737.08,1709.33,1712.81,463500
2023-03-17,GOOGL,1633.42,1691.82,1630.52,1674.99,697735
2024-02-16,TSLA,912.68,921.79,901.83,919.9,542224
2024-06-18,RELIANCE.NS,1745.36,1754.7,1724.5,1745.34,424580
2025-07-16,ICICIBANK.NS,546.25,551.18,539.46,540.02,565026
2024-01-30,AAPL,907.66,919.3,902.74,912.52,1057259
2023-01-08,AAPL,1986.92,1990.1,1977.29,1981.27,645696
2024-08-05,INFY.NS,1427.18,1445.88,1357.69,1375.77,470184
2024-10-06,MSFT,1212.22,1233.25,1207.02,1232.78,779414
2024-12-23,AAPL,629.99,642.34,629.64,636.95,697073
2024-03-20,AAPL,1126.19,1141.51,1079.3,1092.85,1190372
2022-11-11,RELIANCE.NS,1836.18,1864.73,1819.77,1840.39,451178
2023-07-23,HDFCBANK.NS,2298.47,2304.76,2259.17,2261.62,659410
2024-08-27,MSFT,923.75,951.27,923.47,942.57,847051
2022-11-26,AAPL,2023.24,2129.62,1996.39,2126.27,1620397
2023-02-25,TSLA,872.31,885.88,857.22,876.25,1208503
2025-08-31,AMZN,871.81,875.11,865.54,872.04,1507012
2024-07-23,RELIANCE.NS,1727.17,1728.11,1687.09,1708.51,573158
2023-02-22,MSFT,2019.8,2040.08,1967.1,1975.05,931298
2025-01-16,TCS.NS,1605.18,1618.95,1597.24,1618.67,532748
2022-11-20,ICICIBANK.NS,2198.63,2227.7,2167.94,2214.69,649824
2024-01-30,INFY.NS,2460.33,2476.46,2368.41,2395.4,401892
2024-02-25,INFY.NS,2142.91,2158.26,2015.12,2033.54,358200
2024-06-18,AMZN,1139.73,1140.19,1124.51,1130.68,1037873
2023-07-30,INFY.NS,4632.91,4746.92,4529.75,4691.17,209058
2025-09-01,RELIANCE.NS,1276.81,1288.27,1269.29,1281.45,677242
2025-04-10,GOOGL,1373.92,1444.96,1372.71,1408.66,568631
2024-04-20,ICICIBANK.NS,1224.99,1303.59,1216.29,1268.98,706622
2022-11-17,HDFCBANK.NS,3059.99,3126.67,3043.31,3100.21,318572
2023-07-20,HDFCBANK.NS,2301.6,2363.99,2269.74,2292.38,16472
2023-05-21,INFY.NS,3042.28,3057.88,2919.56,2947.35,326059
2025-02-14,GOOGL,1358.73,1408.88,1355.09,1391.2,471925
2023-10-02,TCS.NS,2020.77,2042.44,2003.29,2011.83,535200
2024-01-31,RELIANCE.NS,2447.35,2447.73,2407.25,2433.59,653343
2024-12-28,MSFT,858.08,881.86,848.05,879.46,774056
2023-10-04,HDFCBANK.NS,2240.62,2258.09,2206.17,2244.77,514432
2024-11-18,INFY.NS,919.43,929.58,918.73,919.97,325690
2023-03-16,TSLA,878.51,882.71,871.23,878.37,881913
2023-08-24,RELIANCE.NS,2310.79,2385.64,2305.46,2339.56,553104
2023-03-13,MSFT,2001.7,2006.57,1936.86,1940.93,622383
2025-02-17,TCS.NS,1610.5,1628.63,1610.19,1611.58,348728
2023-02-10,GOOGL,1616.03,1645.62,1614.5,1630.53,1215932
2024-06-13,MSFT,1958.38,1977.7,1869.07,1884.45,511757
2025-05-29,INFY.NS,679.32,683.41,637.74,650.37,526336
2023-06-13,AMZN,1368.12,1372.61,1342.26,1372.27,934375
2023-07-10,GOOGL,1814.94,1831.7,1778.72,1795.79,1172383
2023-09-25,TCS.NS,2020.0,2023.94,2005.51,2019.93,589825
2024-08-26,HDFCBANK.NS,2796.13,2852.49,2727.52,2778.63,689441
2024-12-29,MSFT,879.46,943.12,869.39,938.84,1252706
2022-06-29,RELIANCE.NS,1939.44,1976.57,1924.66,1955.15,761705
2023-12-05,ICICIBANK.NS,1253.69,1265.47,1227.24,1257.06,687237
2024-11-23,TSLA,1063.62,1067.92,1057.21,1058.09,1563008
2024-06-14,RELIANCE.NS,1752.25,1753.11,1712.83,1722.49,299174
2025-07-06,GOOGL,1577.72,1608.97,1555.2,1585.5,466317
2025-08-18,INFY.NS,447.84,449.64,441.41,442.1,126578
2025-03-14,MSFT,1028.6,1036.31,999.78,1003.66,409834
2023-03-15,ICICIBANK.NS,2557.62,2609.93,2495.66,2535.52,35191
2023-01-16,ICICIBANK.NS,2221.41,2230.42,2142.45,2169.07,614070
2023-03-25,RELIANCE.NS,2130.58,2162.63,2056.75,2070.9,796252
2024-10-02,MSFT,1224.2,1237.84,1217.17,1233.87,810759
2025-01-23,ICICIBANK.NS,558.77,573.88,553.65,572.79,473908
2022-09-23,MSFT,1403.95,1451.55,1380.82,1417.59,487071
2024-06-05,ICICIBANK.NS,1093.21,1133.39,1092.22,1118.96,138989
2025-04-19,AAPL,625.49,629.19,622.62,622.65,812394
2023-06-14,RELIANCE.NS,2414.94,2456.16,2346.35,2379.31,920950
2023-09-01,GOOGL,1716.42,1752.34,1710.71,1727.55,584878
2024-07-11,HDFCBANK.NS,2369.59,2427.63,2359.61,2417.38,572831
